Date,Tax Type,Jammu and Kashmir,Himachal Pradesh,Punjab,Chandigarh,Uttarakhand,Haryana,Delhi,Rajasthan,Uttar Pradesh,Bihar,Sikkim,Arunachal Pradesh,Nagaland,Manipur,Mizoram,Tripura,Meghalaya,Assam,West Bengal,Jharkhand,Odisha,Chhattisgarh,Madhya Pradesh,Gujarat,Daman and Diu,Dadra and Nagar Haveli,Maharashtra,Karnataka,Goa,Lakshadweep,Kerala,Tamil Nadu,Ladakh,Puducherry,Andaman and Nicobar Islands,Telangana,Andhra Pradesh,Grand Total,Year Range
01-09-2018 00:00,IGST,99.00696,362.2735142,427.2871202,70.8471908,549.4589496,2281.424903,1440.66211,748.8302669,1353.165894,127.5657177,143.7871896,4.2168951,3.6008504,0.8859491,0.6319806,3.9040302,64.7307281,201.8825816,768.8846586,664.5094011,837.699947,576.6739739,573.9211325,1701.416551,73.8549432,79.2817537,4142.540761,2225.440797,120.5834892,0.0415271,243.7854625,1567.420308,0,101.37388,1.2183901,833.0384837,777.3284735,23173.17676,2019
01-09-2018 00:00,CESS,4.0236051,1.1983131,11.8295024,0.155666,14.5659621,292.7045491,92.9249916,124.0226529,1022.19247,168.2311511,0.033152,0.2314681,0.3885175,0.054885,0.0228002,0.1036,0.6763487,24.3517118,293.8450894,383.6970178,477.1977425,535.7434414,378.2567919,321.5392937,0.0698515,0.083128,836.0292356,829.6272855,1.4141251,0,3.7454366,472.5314597,0,0.0962104,0.0867204,467.5314273,18.8333409,6778.038945,2019
01-10-2018 00:00,CGST,78.6056202,79.1032341,250.8906774,26.9813442,157.8101606,688.694833,620.5229107,559.5281534,917.4915643,195.5528199,7.8220545,10.2340034,5.4540123,10.6497775,5.2985292,18.2434506,13.408407,184.2701414,870.9310259,264.3147704,403.9196321,287.0657987,400.1422432,1547.802937,7.6037103,14.2229927,3428.638826,1316.811092,69.2293845,0.0641471,345.1089971,1384.408949,0,18.90199,9.2169462,614.9682952,493.3554288,15307.26886,2019
01-10-2018 00:00,SGST,129.73647,118.5337623,406.1009895,40.9309763,289.7226788,1039.906518,787.0369039,773.5683035,1408.92924,374.0358732,11.3371854,13.4109503,7.7398559,20.164567,7.5600956,25.9439333,19.9063087,256.8351074,1150.438772,367.6035775,527.5824964,361.0209065,572.9449962,1999.966657,11.5774884,21.3717123,4292.714709,1809.399061,101.0270464,0.4699298,529.4334567,1976.470386,0,29.8210883,12.5092933,854.3101767,692.6123263,21042.6738,2019
01-10-2018 00:00,IGST,123.8472218,450.1057387,445.7761121,75.2825903,779.5400418,2156.433304,1642.904331,781.3615595,1438.67419,90.6695674,145.9219036,2.1631483,8.634844,1.0234726,0.4649465,4.6302083,57.7324561,223.8242949,799.7467526,755.8512364,808.7342341,509.29649,528.6947256,2229.569518,69.650758,99.1713212,4307.921702,2287.519196,134.4223222,0.0035053,164.8330647,1756.480875,0,111.8953082,1.1676069,784.2255018,808.7027434,24586.87679,2019
01-11-2018 00:00,CESS,4.65306,0.801131,14.3127226,0.1785313,19.5249772,307.0968645,89.0403262,129.0224883,1046.851849,170.2772079,0.0093699,0.1423909,0.170388,0.0022938,0.0727433,0.6775474,1.4895602,31.8191555,309.0460808,347.8348914,446.5307521,513.6007439,397.1681844,322.8079394,0.0082091,0.193315,1052.222107,898.2578958,3.8345425,0,2.8690243,616.0344918,0,0.2008644,0.0189311,468.282457,28.6236351,7223.676672,2019
01-11-2018 00:00,CGST,84.909506,78.7656224,268.7808,26.0838602,179.3876103,707.7584863,666.3819589,672.0505091,1023.367537,197.937667,9.8907138,9.7935277,4.8066328,7.7591712,2.4241458,15.3099285,16.2599516,203.1878983,921.3687619,359.9907185,423.2943506,321.9665405,435.6859691,1591.837726,9.6698272,15.8804069,3671.835953,1385.813609,76.3914668,0.0408443,451.4794254,1389.871515,0,18.7212162,3.8932419,646.0222188,548.3142355,16446.93355,2019
01-11-2018 00:00,SGST,133.2337308,124.5397902,431.2027063,34.7807541,341.4305087,1053.841763,859.7420916,949.1091956,1580.759122,397.0912006,15.2325688,14.6746773,8.0035951,15.1766702,5.01189,23.7754561,25.764726,288.7523295,1223.783424,469.1622859,555.9379998,423.9190072,640.6590337,1998.912944,11.4146118,26.209848,4595.0923,1880.128076,112.6937278,0.0540533,787.7685397,2045.883078,0,30.5560241,7.427769,904.4367047,786.6178692,22802.78007,2019
01-12-2018 00:00,IGST,103.0280636,445.7776486,417.0856811,80.0550362,868.6355693,2373.949678,1671.104194,820.3026557,1327.724962,92.4567042,115.5064462,3.2468208,5.24799,1.2340071,2.7698652,4.9456637,52.3961324,226.9986167,811.5938608,894.1650269,755.7475856,523.2671279,514.6594687,2260.971875,76.4077625,102.3225135,5314.061268,2445.181709,122.157057,0.0497983,256.7208293,1902.122386,0,91.6633882,1.5844835,820.1361285,856.4249996,26361.703,2019
01-12-2018 00:00,CESS,2.8872393,1.545973,12.3945438,0.2976356,21.3766063,325.7475132,89.8217282,112.4381015,903.2160419,124.9358277,0.3239732,0.4857077,0.5236949,0.1450276,0.0024066,0.2743339,1.1771564,37.8522598,278.6640906,368.0056574,454.7089063,467.5445875,401.5038436,307.4804315,0.0374944,0.0122316,953.3862193,876.3791266,1.4629452,0,4.6611735,752.6885592,0,0.0904788,0.0027515,522.3198859,20.9040086,7045.298162,2019
01-12-2018 00:00,CGST,75.860658,97.5540081,270.5899513,30.1844551,167.8214668,779.117151,670.8455701,691.170206,1048.552755,217.4304013,10.0105727,6.4722361,4.200568,6.7466049,4.6456294,15.3900054,13.2019817,203.0305253,873.7768995,310.0866954,424.6164835,322.5158341,477.8526615,1626.00753,7.9550943,15.3119798,3784.045294,1373.417634,75.9660866,0.2770822,440.6544663,1462.29674,0,18.7549273,12.6662527,717.1596066,528.9652218,16785.15124,2019
01-01-2019 00:00,SGST,126.5155312,141.134159,469.3416961,40.8087352,339.534445,1068.691629,878.222507,970.8011816,1616.446545,393.9923474,19.503006,11.5875508,6.3838712,11.4885257,7.6024687,21.5921724,20.3605745,275.1910404,1125.808606,425.2035025,551.0242493,410.9481793,651.1652527,2124.822346,11.5872367,20.5794054,4771.817569,1862.273274,112.4204493,0.5756714,676.3623104,2073.236637,0,30.7512197,16.5890663,1004.771931,741.8783522,23031.01324,2019
01-01-2019 00:00,IGST,82.0839711,427.7135795,472.7878109,74.3972888,616.8546821,2522.077139,1632.112465,877.6923208,1386.282175,141.3270567,118.819116,3.5408265,3.9819885,3.1873855,3.3972454,4.2776401,66.296885,218.3740844,755.0755432,872.3109081,895.2646406,721.9390972,580.9137398,1960.696345,69.2838844,104.0830265,4452.755801,2486.738841,134.8744126,0.0190675,218.2069945,1747.470435,0,117.5158282,1.4458531,795.3766548,858.3424163,25427.51715,2019
01-01-2019 00:00,CESS,1.8291682,0.9869232,7.0379307,0.1159477,23.3637116,307.6966056,95.536951,124.384431,1107.060003,161.9320869,0.103092,0.107368,0.5310665,0.0610625,0.1409843,0.1042848,1.4251897,42.8971307,280.1140415,408.1464468,503.4037353,549.8818252,414.154632,352.1836118,0.0288807,0.0084469,924.6819839,776.0768084,2.1841111,0,4.1280125,530.3274759,0,3.1825306,0.0705392,549.2237614,15.731958,7188.842739,2019
01-02-2019 00:00,CGST,77.9408226,89.7012549,273.4949709,28.6799005,154.2477598,657.0167049,651.2487425,668.6995391,1065.008414,220.5223698,7.2957051,9.2506684,4.2461554,9.7749619,3.5805357,17.2872865,14.0526288,198.4293594,937.4007407,298.3246822,443.581981,314.8427738,478.2679568,1514.078641,7.9137766,16.8522996,3689.906569,1453.78468,90.5890168,1.6729388,461.3468028,1383.791753,0,17.8846716,7.5658771,649.6987677,503.746057,16421.72777,2019
01-02-2019 00:00,SGST,135.1477195,139.6098074,459.5752226,40.6391036,292.6765139,971.0845337,845.0060136,924.6050443,1622.837004,393.5157676,11.4918043,12.4095114,6.8732649,15.6500564,6.0747575,25.6468545,20.9760321,270.0028676,1230.534071,411.1482261,572.3815215,409.7144504,663.3771375,1971.888945,10.9818978,23.3073523,4503.076223,1950.980655,126.4343243,1.852481,722.5452529,1987.275594,0,29.2232855,11.7764386,907.8264746,697.5304397,22425.67665,2019
01-02-2019 00:00,IGST,78.5906861,364.6905752,422.7775533,73.3331583,591.4615853,2690.765756,1560.645261,752.8512587,1206.532443,118.8477147,130.6567142,4.1840752,4.5472547,1.4412333,3.3130995,4.8896917,72.8681763,231.2191239,737.1287942,855.4404579,823.6046549,554.2475395,560.7800642,1850.788102,57.8633808,88.4204118,4517.027373,2021.542043,122.7870975,0.0322469,227.6103647,1536.206265,0,104.6472137,2.5351608,879.4398418,831.583076,24085.29945,2019
01-02-2019 00:00,CESS,0.8671378,0.7310006,6.6174819,0.2209923,16.8412426,327.4312684,89.2276632,110.2584197,1062.401485,176.3726532,0.2787159,0.1056056,0.8700492,0.2492005,0.1144628,0.1362217,0.1380121,43.5165784,324.9388584,430.5650717,507.0347503,573.2004975,391.9207899,282.3818823,0.0122982,0.0165842,814.0768937,782.3435399,2.2244787,0,4.4547,507.7970645,0,0.1502589,0.0041516,577.3264226,15.9030052,7050.729438,2019
01-03-2019 00:00,CGST,94.4404368,88.4802546,296.8933398,31.0783582,175.903877,728.9431893,693.5851792,709.6256427,1159.573879,253.8997215,8.5870033,14.3853546,4.8628121,8.5291163,7.1027161,18.7349529,16.6136998,206.5853294,996.6043805,319.8498111,448.8500824,347.9298689,548.0480712,1722.115868,8.6202849,19.1733536,3850.331286,1619.026195,99.472867,0.4448035,474.9081729,1479.074639,0,20.7199517,12.4759687,711.702669,538.5145961,17735.68773,2019
01-03-2019 00:00,SGST,160.0562248,145.2886795,529.0995765,50.1471748,303.327622,1065.153696,945.909066,1036.725388,1864.763807,453.1315528,14.5479971,19.441757,6.931036,13.5379002,11.9073127,26.750283,23.7369461,318.5856194,1262.488605,447.2604056,596.1942209,453.8932213,756.4165554,2227.253453,12.7720079,31.4473698,4837.31677,2193.536233,150.8042885,0.601687,821.3868527,2178.519431,0,35.5437187,18.084752,992.462223,785.7980347,24790.82147,2019
01-03-2019 00:00,IGST,75.2939885,410.3141507,374.6811382,76.4599251,652.7636274,2679.33704,1782.940075,898.3007113,1336.790382,137.6367523,151.9361312,4.3689813,4.7425179,1.5088285,7.2562505,6.4533692,62.7553987,214.7106807,866.9718596,755.7168342,821.8421176,702.9255925,656.7602052,1932.563549,79.5290262,121.7638164,5491.971747,2546.566506,140.786214,0.0358566,275.2184148,1917.793334,0,101.4340896,3.9536404,886.0479817,811.7125321,26991.84327,2019
01-04-2019 00:00,CESS,1.4145303,2.6690405,15.3583222,1.3495289,13.6302783,341.2967437,102.7164153,131.2823893,1123.981656,194.7829218,0.4429798,0.0369396,0.9036309,0.1319285,0.141557,0.2331668,0.8055896,47.0127219,369.3006546,441.9470578,471.1549233,559.3427881,452.8863315,302.9216868,0.0056402,0.400416,971.0591168,970.1552839,2.7489082,0,12.8308298,625.9197779,0,1.2768398,0.0228793,604.7409196,22.7096161,7787.61401,2019
01-04-2019 00:00,CGST,97.0238471,89.3242693,267.7008392,27.9131015,187.9910681,694.3856555,712.4825688,693.046755,1064.124088,244.2701412,8.9692558,11.8523268,5.0995965,6.7533297,6.2235042,16.6737201,18.3002778,221.523834,1006.295654,325.7106706,526.1813264,405.904062,541.868353,1729.603,9.4836981,17.88798,3762.152836,1513.001298,90.5514638,0.9188356,447.0385645,1509.931746,0,19.3905481,9.2855338,786.1294909,536.8769151,17611.87015,2019
01-04-2019 00:00,SGST,139.2380305,131.2118478,453.2048476,41.3931004,333.9220432,1063.150929,918.208496,986.8603263,1672.158367,433.1472064,13.980592,15.8253533,8.1779147,12.5856287,10.451157,23.5793338,23.9160408,311.0348567,1320.628426,432.2192767,672.9865837,514.5496004,734.565657,2256.591658,13.4361189,23.9834922,4750.958319,2058.349022,140.5173035,1.7178239,717.8028127,2115.934758,0,32.4802252,13.2672764,1040.227631,740.2843434,24172.5464,2019
01-05-2019 00:00,IGST,67.294005,388.59193,370.1416795,76.9787892,691.5783199,2819.899317,1704.353755,875.7939642,1299.438765,113.3950928,121.9218376,4.0912845,4.2117172,1.6846138,5.4569926,5.6535452,85.708615,170.1295564,781.0262471,877.1367803,725.2441367,648.9532215,588.1451044,2108.141349,69.2259111,96.9930955,4514.56108,2133.294635,167.1558464,0.0541156,244.5773169,1797.302043,0,123.2724494,2.0618007,934.4817678,795.6617481,25413.61243,2019
01-05-2019 00:00,CESS,1.9509817,0.8724307,9.0139977,0.3159669,23.8679312,295.48315,87.1528931,120.2340189,1076.61114,170.1986978,0.0183915,0.1882684,2.1609306,0.0924996,0.0038873,0.2116734,0.9517185,33.6260867,381.727574,485.8449893,449.6310187,498.2336289,426.8081112,412.6918143,0.0207348,0.0537881,1064.101882,748.6442133,2.5142462,0,6.5871938,551.0544249,0,0.1591089,0.1504332,699.0888905,15.5574643,7565.824181,2019
01-05-2019 00:00,CGST,125.0963795,99.832838,282.1510812,32.9538338,203.3210237,758.8505727,796.3660798,868.3597678,1239.857061,325.7055979,11.7174655,33.0873609,16.6192346,18.2022784,16.2969957,24.3054331,22.1949534,277.7511782,1160.830481,368.2991744,605.7143,416.7638859,638.8425729,1824.123641,10.1174346,20.4163557,4380.344346,1709.029005,103.8116632,0.2783566,526.9762568,1739.836982,0,22.8076096,9.6460002,970.6539157,671.8403517,20333.00147,2019
01-06-2019 00:00,SGST,180.2807187,156.9050476,454.3395145,44.7916086,360.4724773,1130.386647,1020.88637,1242.864587,1872.293041,551.1537115,16.8911522,42.1021903,22.1169214,25.9976804,24.5858396,32.9706684,32.1422446,407.6209696,1480.522186,498.6954382,782.9883638,526.2324695,877.6268811,2446.067335,14.1447407,29.4955171,5473.848903,2240.387576,148.9310194,0.5442177,782.3494058,2335.169146,0,33.6016755,15.3250359,1276.445062,912.2248048,27493.40117,2019
01-06-2019 00:00,IGST,77.3130693,402.9544546,419.6017413,84.0576778,862.3285893,2363.202448,1812.429258,895.3348894,1391.666954,125.8148337,130.9296759,9.9063257,5.365473,1.8821395,8.8577892,6.3001238,70.3143452,228.1895321,877.7763277,825.8187316,766.8532742,563.0854548,715.8174767,1972.827544,78.7216571,124.0389386,4766.993196,2302.190111,134.4401462,0.0522931,319.966355,2152.244732,0,127.1763918,2.5761762,1088.538893,987.552728,26703.11975,2019
01-06-2019 00:00,CESS,4.9265855,0.5595683,9.930498,0.1875544,24.9662646,308.6074739,92.7339775,125.8588605,1043.929191,174.3199551,0.048845,0.2427858,1.7858622,0.0342707,0.009376,0.3177596,2.1385429,42.1641629,321.6953574,456.6297349,470.3568936,636.92364,391.47452,278.0917045,0.0628575,0.1197901,974.5898328,731.0321876,1.9950678,0,6.139121,713.8446275,0,0.3995607,0.0761012,560.9857685,17.7177967,7394.896096,2019
01-07-2019 00:00,CGST,116.3490919,111.0876728,365.4392925,34.6343932,218.7970648,743.4353495,912.336065,816.0024894,1395.614951,318.4834604,16.7719162,23.2789175,8.0340064,14.0907513,9.8698124,20.2807875,30.7847906,276.6861168,1190.287227,460.7554516,672.030369,415.8592418,623.5129353,1849.636605,9.2148869,19.3413101,4717.863462,1913.670693,107.637154,1.262636,509.1143963,1678.891272,0,20.5648523,14.4612182,834.3930843,677.6548934,21148.12862,2020
01-07-2019 00:00,SGST,198.7759493,169.2605998,553.8730254,48.2352476,369.6381659,1122.349048,1146.026543,1073.266794,2160.247104,566.9763979,27.499787,29.1474867,12.7806014,20.5669524,13.6833869,34.6796065,41.5738369,406.6570533,1549.695598,620.0553202,927.6522161,516.5499628,841.4314759,2393.413941,13.4085845,25.8906965,5860.828572,2483.07119,157.3391104,1.4287708,843.6874986,2415.182155,0,32.0209578,20.1092653,1144.884626,924.0387958,28765.92632,2020
01-07-2019 00:00,IGST,63.9685336,418.7776485,438.8725458,116.6592944,1004.959053,3168.726089,2205.043254,878.10394,1650.509087,120.0133902,121.131319,4.2212894,6.2189185,2.5574145,11.5170164,5.9238109,95.1719116,193.4720152,1031.355171,1212.22282,770.0117484,731.8047007,709.0824305,2276.613157,80.3055267,128.6618812,6369.719037,2651.135469,146.9033943,0.0862782,408.8340389,2122.183529,0,119.6741439,3.0569305,997.194437,925.2484753,31189.9397,2020
01-07-2019 00:00,CESS,3.0382614,0.9945708,16.1008809,0.4306119,23.8904805,337.5425408,78.43365,128.6988459,1103.454771,161.3323577,0.1870538,0.0545297,1.8893714,0.0246152,0.0043161,0.1322374,0.874695,55.5405711,438.2231004,473.6336137,586.0093758,634.7077289,451.6834387,354.996106,0.0394362,0.0322641,1176.184003,957.1981469,3.3441862,0,4.5532306,554.9298723,0,0.9905015,0.094475,533.6959791,32.2723526,8115.212171,2020
01-08-2019 00:00,CGST,80.0429563,85.4458964,308.2624147,28.6269981,192.4345635,781.0336562,765.4667748,712.7405713,1103.305265,232.4609539,13.7406774,12.871111,6.8457107,10.6771226,6.8116392,17.1258474,18.5759746,225.3243949,1065.592415,298.9127294,434.7848055,341.0475256,485.8906704,1815.075449,8.6099214,13.4776023,3946.860529,1490.513451,87.5373371,0.1612446,451.8479616,1515.311595,0,17.7580756,14.2793185,680.2023388,528.3990614,17798.05456,2020
01-08-2019 00:00,SGST,147.315748,129.9786245,499.7988873,41.7913959,345.2313949,1125.397071,966.7261602,988.2599262,1709.380969,466.7218785,20.345188,16.9980262,10.3365276,16.9491712,11.9934513,26.0885391,27.3919998,326.590972,1389.547621,433.2301697,589.3124967,434.6589054,699.132759,2316.946188,11.6656987,24.9267611,4885.766759,2002.481185,128.4320209,0.1626523,720.8486973,2149.67701,0,27.8141025,22.5182042,953.5691984,776.8992742,24444.88563,2020
01-08-2019 00:00,IGST,78.1566622,423.200599,516.1972402,75.6467385,694.977631,2418.141013,1840.839613,913.2582249,1246.235371,119.3737832,158.9413229,6.1761294,5.170211,1.6947589,3.3347514,6.891006,84.5484613,192.105627,767.2443936,668.4933854,591.6160528,695.1313804,643.8374103,2145.965333,63.9644384,105.8872671,4341.585599,2223.466775,128.5971955,0.0051819,257.4185512,1664.189365,0,98.4512022,2.365092,874.7687607,803.8472687,24861.7238,2020
01-08-2019 00:00,CESS,5.7737878,1.2763403,23.6000758,0.5989991,15.090709,299.4424646,90.8486628,133.7127955,1037.26862,163.0570485,0.0529943,0.4875091,1.2686686,0.0577178,0.0016192,0.1743776,0.4278921,25.6006144,354.4801981,487.155536,524.6822107,528.0958248,422.4304336,330.8444539,0.0033017,0.1850791,959.9393012,692.2683686,4.1701466,0,3.2434719,489.1196924,0,0.1753057,0.2470489,542.8086943,33.2334365,7171.823401,2020
01-09-2019 00:00,CGST,85.2515959,97.1830993,262.4307025,30.0532631,191.2139748,855.058965,728.9687102,698.9370986,1163.476792,227.2238974,11.0210133,19.0259518,4.8972126,8.337252,5.2244675,17.5216666,18.3774971,212.4721862,1021.656695,279.4690559,603.3915937,394.7432337,473.9442823,1783.608527,9.1176636,15.5591316,4246.175044,1514.803444,80.6392017,0.3150318,495.4763768,1522.349876,0,17.5499806,6.7444656,710.8320887,538.8174475,18351.86848,2020
01-09-2019 00:00,SGST,148.8282763,152.9211902,481.5653994,43.2896598,350.1533228,1182.196256,938.3520578,984.397905,1861.595438,487.8092142,15.848522,24.4039111,8.712144,15.3620401,8.877251,33.6363017,29.6776258,309.8020192,1371.963718,407.0908374,804.4872557,497.444741,700.5617324,2273.628159,13.7506621,25.0114836,5208.054557,2050.065841,120.4458551,0.3342031,806.7276399,2180.28684,0,29.1580112,10.1529405,980.4498094,760.4332036,25317.47602,2020
01-09-2019 00:00,IGST,82.8414636,445.9773217,480.1362825,84.1756874,669.4971214,2525.824041,1838.085075,859.723704,1270.011845,114.0638051,166.3178987,4.6421602,4.9911733,1.6377154,9.8401273,6.6356791,75.4840063,228.6932657,767.2702217,684.6867896,970.689458,654.1713614,603.4840426,2020.84081,64.1181213,123.9556842,4702.236063,2236.470343,133.5476813,0.0413935,260.0607273,1648.528119,0,88.4508186,3.8036409,875.7478364,898.6635791,25605.34506,2020
01-09-2019 00:00,CESS,5.4679795,1.2219146,23.8874637,0.4508814,20.7515453,325.7524212,89.9736285,139.9411047,1071.325454,174.2372563,0.1108031,0.0131939,1.2604345,0.1054779,0.0267637,0.1298828,0.6864335,46.6194105,352.6544313,439.4934541,544.9002005,546.3072525,434.4709555,346.2588799,0.0051951,0.1251303,986.6433111,857.8873474,3.5673634,0,5.296041,529.7837774,0,0.0957292,0.1444335,598.5789416,33.6378139,7581.812307,2020
01-10-2019 00:00,CGST,90.8135446,103.1623479,293.5851679,31.0912277,194.08456,719.5526308,717.2379941,733.6398825,1208.7881,260.3253465,14.5721163,18.3376163,7.0086506,12.2368856,3.7308758,17.0706229,17.2127447,227.2664075,1021.805741,306.2858066,518.1105773,379.3158866,517.4115913,1691.371686,9.5131368,15.5927472,3816.412549,1609.440388,76.8736191,0.913299,474.1373784,1552.978748,0,19.355782,7.9440267,696.9249203,514.2912905,17898.39589,2020
01-10-2019 00:00,SGST,164.2864274,154.7534776,498.6028592,49.167048,339.7509292,1070.45505,948.1927552,997.013342,1899.730721,529.7333097,21.0846398,25.6792021,9.4810617,19.6072592,7.1991347,25.6586514,26.5048678,321.7081071,1371.312595,431.1053685,702.4376836,482.1897632,741.5793043,2214.208414,12.858864,22.9831819,4802.499212,2151.998866,119.4407734,1.1897177,757.5192271,2270.617101,0,30.1757854,11.9065702,1003.270289,746.632179,24982.53374,2020
01-10-2019 00:00,IGST,102.0238014,414.0123908,456.2296719,74.528508,736.2269092,2535.34161,1651.553179,842.1661955,1184.68396,146.357652,164.855229,4.4336747,5.6621123,1.5465648,8.0541924,5.817632,60.2975884,207.0780393,796.1593379,693.923656,742.2136448,641.2827302,573.4080277,2143.83538,82.7327636,95.8671983,5458.417517,2354.185101,162.3234588,0.0249136,265.6347001,1746.290747,0,94.7518381,2.4227455,884.4988408,847.8314233,26186.67293,2020
01-10-2019 00:00,CESS,5.5156901,5.2917146,22.9719894,1.1711984,18.835508,291.3948908,89.246256,125.7482002,1128.750691,224.024093,0.1798634,0.2636998,0.7174636,0.1802089,0.0478947,0.1120068,0.3663906,38.5944502,396.4135304,424.1735078,531.6112162,499.5823135,449.2842544,361.9535396,0.0097354,0.0962639,1024.492278,972.8687145,2.6346589,0,15.0844798,514.2654117,0,0.2370579,0.1253544,578.4043484,29.6534344,7754.302309,2020
01-11-2019 00:00,CGST,65.8868435,97.0856249,294.9159289,32.9026077,187.7112057,785.3742888,731.9422278,717.1763306,1131.841823,255.9261572,11.1138843,16.4464273,9.3661935,13.1523026,6.1843837,21.5733406,19.7145571,216.0836063,1025.010477,320.6998432,534.6819786,344.1438894,507.8665849,1668.293765,10.4204126,16.0872915,3716.208127,1526.768042,74.4704188,0.3686182,496.7993276,1600.371709,0,19.6573991,9.9652544,734.6750118,499.9749355,17720.86082,2020
01-11-2019 00:00,SGST,111.4586285,145.6225789,494.5268207,44.4902599,316.2283425,1138.240755,943.4491171,954.2772046,1724.601068,453.3333408,14.4053033,20.5253167,11.8356957,20.9166459,12.9629942,30.56888,26.6743358,290.4489013,1356.461726,435.5369058,698.4665708,430.5565681,690.578753,2100.577901,16.2576588,21.9880453,4690.58011,2096.52567,106.2348707,1.0443361,764.0279761,2318.382331,0,31.7043378,17.1084956,993.6290774,700.2813668,24224.50889,2020
01-11-2019 00:00,IGST,119.8432988,431.7548319,450.6519473,82.292662,423.0465473,2269.821512,1736.987153,756.5666105,1206.337562,115.1390191,137.8817447,7.7617162,4.6317696,2.3644196,8.611488,5.7716066,70.1977685,229.6323259,831.641997,608.3727783,815.1731265,604.3342707,609.2103439,2072.553506,76.5194257,120.7256284,4181.436168,1921.322874,142.5772314,0.0264016,308.1020941,1688.075124,0,108.052422,3.2581328,853.873973,892.8432401,23897.39272,2020
01-11-2019 00:00,CESS,4.8332192,1.4747947,15.2599485,0.4013494,14.0953454,280.5078573,104.812313,122.0766128,912.6664821,156.9466015,0.014653,0.0227485,1.0137382,0.1166679,0.0631266,0.2427453,0.324248,32.0461221,290.1155356,405.6715216,448.9102285,493.7091867,447.1960738,343.140409,0.0056945,0.1243572,819.094891,656.1908362,1.2524384,0,12.9620824,366.5082606,0,1.1072867,0.1408048,476.4694702,22.0397332,6431.557384,2020
01-12-2019 00:00,CGST,62.1188743,89.3240336,275.2815163,28.6843051,185.8949099,720.3060181,707.0305268,621.8037752,1056.040522,246.1244161,11.255801,17.569978,6.423618,15.1050683,6.3164321,18.3711542,15.0657057,242.5106092,961.5096773,279.6091601,473.8469468,295.3050475,445.8608252,1543.192689,8.7799598,16.1694986,3609.682924,1522.236926,71.6310198,0.7393661,441.281185,1475.529777,0,18.5078661,6.5794703,655.5202434,473.7393362,16624.94918,2020
01-12-2019 00:00,SGST,99.4328313,135.0352418,473.052237,41.2643866,286.2889423,1053.430495,924.2038585,839.7330702,1616.070939,447.6602417,16.2274138,23.0806254,9.2768116,23.3427562,10.0415011,26.5790278,20.8182969,324.17183,1263.372974,374.9275667,610.1892031,375.2033189,613.7111781,1932.124987,11.9714822,21.8634388,4405.434788,2061.757302,109.4998851,0.8448718,687.1916188,2135.150766,0,30.9511668,10.0177118,916.2149374,660.4617967,22590.5995,2020
01-12-2019 00:00,IGST,117.471731,383.6240004,370.671376,86.4661555,533.9840556,2053.931837,1667.670825,660.6227156,1253.908907,107.1241327,181.4146049,3.4413666,4.5123298,2.9044416,12.7980913,6.5158108,68.2301093,245.0929168,745.3794816,462.730291,577.0989536,438.9375486,585.5659449,1901.530644,67.9407652,87.3230737,4647.060249,1985.978812,127.5808989,0.0928546,258.9696908,1541.558258,0,99.6004159,2.1511087,781.1499856,746.1622988,22817.19668,2020
01-12-2019 00:00,CESS,2.6980701,0.91211,14.3591019,0.0956731,10.479006,281.9887756,86.9713465,131.1628823,1147.409954,184.8004098,0.0952874,0.2168075,0.4175238,0.1478377,0.0975072,0.2299804,1.7723842,36.6848634,285.2310876,391.6734106,353.8969432,380.1378026,441.9615785,363.686043,0.0088451,0.029078,916.7808086,779.8802616,2.7550148,0,5.7192613,463.3661013,0,0.3634916,0.0006188,501.201113,104.6135326,6891.844513,2020
01-01-2020 00:00,CGST,77.0920285,96.9505184,281.5166703,27.8944797,204.307502,752.4717456,717.5635518,654.8682502,1080.614116,248.994899,9.7449648,15.6954912,7.8976867,16.2485567,5.2367282,20.4050093,18.3807048,262.5121989,940.1661023,289.1943904,486.8617344,312.6373566,464.1250509,1634.856836,7.6565644,16.2256617,3947.73657,1613.986375,76.1603934,1.0505257,490.2958122,1526.614781,0,19.5715143,12.7251289,765.3217996,470.0689635,17573.65066,2020
01-01-2020 00:00,SGST,122.6309028,143.4287167,480.0977905,40.4241082,316.0714875,1088.37728,959.7628306,909.5742249,1655.626959,402.7016872,13.1419891,20.7380752,10.3952266,24.5945446,9.9292085,29.0884606,27.1344844,357.3426472,1264.253319,400.1657945,627.7284741,395.2093938,639.0165487,2016.400114,11.3048073,20.7965789,4818.420224,2142.734449,107.5134853,1.3795629,765.84616,2128.546744,0,30.7285493,16.090996,1010.329791,656.5669413,23664.09256,2020
01-01-2020 00:00,IGST,109.5794818,427.6776986,412.4936722,88.3514217,620.9227064,2437.389603,1720.766946,750.1233636,1309.48195,107.1523092,163.1753262,4.1953213,6.1145834,2.1253055,3.0398383,4.8708847,67.3683942,221.8632596,718.8718958,412.6837835,559.470338,496.8538455,559.5311651,1850.612093,64.2016574,92.6791296,5484.493524,2089.665088,126.4821954,0.0366216,281.0727808,1876.374733,0,94.5631402,2.9055995,980.6519356,716.395794,24864.23738,2020
